,median_mz(Da),IQR_mz(ppm),Q1_RT(s),median_RT(s),Q3_RT(s),N_samples,N_ms2-spectra,Q1_silhouette,median_silhouette,Q3_silhouette,Q1_intramodule_cosine,median_intramodule_cosine,Q3_intramodule_cosine,min_mz,max_mz,min_RT(s),max_RT(s),min_silhouette,max_silhouette,min_intramodule_cosine,max_intramodule_cosine,feat_id,11011,11012,11013,11111,11121,11131,11211,11212,11213,11221,11222,11223,11231,11232,11233,11311,11312,11313,12011,12012,12013,12111,12112,12113,12211,12212,12213,12221,12222,12223,12231,12232,12233,12311,12312,12313,13011,13012,13013,13111,13112,13113,13211,13212,13213,13221,13222,13223,13231,13232,13233,13311,13312,13313,21111_noSPE,21121_noSPE,21131_noSPE,21211_noSPE,21221_noSPE,21231_noSPE
2575,640.541198730469,0.3335039922679142,297.42798462012,298.6663542042,300.28884961701,2.0,3.0,0.916866898536682,0.9272119998931884,0.9294033646583556,0.9043304920196532,0.9109045267105104,0.9419397711753844,640.5410888671873,640.5414733886719,296.437288952856,301.586845947258,0.9106598377227784,0.930718183517456,0.902139127254486,0.9522848725318908,3045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2574,639.355658721331,0.6089229335655981,214.425197804925,215.05004456139,215.57531037424505,10.0,10.0,0.9987124651670456,0.9992185533046722,0.9993057996034622,0.9986575841903688,0.9990394115447998,0.9995869994163512,639.3553296221257,639.3560396035537,213.925495470525,216.213651038172,0.9985280215740204,0.9994280755519866,0.9980677366256714,0.9997426867485046,3044.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2573,637.339489217538,0.4258807348886693,192.20853617289,192.3389570961,192.87197914218,7.0,7.0,0.9997116327285768,0.9997950196266174,0.999817192554474,0.9993728399276732,0.9998697638511658,0.9999698996543884,637.3393035970826,637.3400023957038,191.102393842686,193.073895908358,0.9994141221046448,0.999823033809662,0.9990578889846802,0.999984860420227,3043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,635.396741037672,0.5142235607753884,253.63827546928505,255.50650122261,257.939107144845,2.0,4.0,0.9837790131568908,0.984550803899765,0.9851116836071014,0.9747080206871032,0.979771375656128,0.9983527064323424,635.3963043212891,635.3970621490288,251.801325500961,261.130569518553,0.98288733959198,0.9856237173080444,0.9739068746566772,0.999491572380066,3042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,635.383753349774,1.4719406687474377,162.678567851535,163.15622320269,164.05201574661,32.0,34.0,0.9614177346229552,0.9791084229946136,0.981086641550064,0.949365258216858,0.9770104289054872,0.9939506649971008,635.3825127795217,635.3847844740075,161.902222062126,164.876886142236,0.9332181751728058,0.981409192085266,0.9146841764450072,0.9976564049720764,3041.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,634.8752808868569,1.2440705471292404,388.70766636231,389.01740768052,389.474859202875,18.0,18.0,0.9765114039182664,0.981372594833374,0.9838494062423706,0.9777740240097046,0.987833857536316,0.9935483336448668,634.8744445800779,634.8761072133425,388.384509433257,389.768416894452,0.9674389600753784,0.9845861434936524,0.8764927387237549,0.9964464902877808,3040.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2569,633.3104019837845,0.5841998668405156,223.595138515005,225.79476811983,228.52518185475,3.0,6.0,0.9962313026189804,0.9970376193523408,0.997313529253006,0.9950114488601683,0.9970417022705078,0.998838484287262,633.3095497540122,633.3108200275287,222.77541967728,229.004021848215,0.9959177374839784,0.997430980205536,0.9941806793212892,0.999071478843689,3039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,631.331524595893,0.5704891627834117,237.92274155712,241.69888868427,246.731724465855,15.0,40.0,0.9834477752447128,0.986623913049698,0.9886084049940108,0.9815195202827454,0.9897123575210572,0.9952794909477234,631.3311117815388,631.3321098566153,235.868551255197,252.945277238838,0.975615245103836,0.9898009657859802,0.9484896659851074,0.9979599714279176,3038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,631.2930738109935,0.2270030925132171,237.29377927875,237.47887172793,239.003349150165,3.0,4.0,0.9712997078895568,0.9793557822704316,0.9829753637313844,0.9574602842330932,0.9769654273986816,0.9923684000968932,631.2927476666152,631.2931491167168,237.238142395974,242.273509968273,0.9626987218856812,0.9835906624794006,0.9486621618270874,0.99750155210495,3037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,629.3791685929484,0.4676301578706157,210.724808360085,211.00524261093,212.30346336462,3.0,4.0,0.5450920611619949,0.6954267024993896,0.698391780257225,0.100857026875019,0.5526484251022339,0.995258092880249,629.3789562391679,629.3795765759783,210.340648222929,215.130311108604,0.2784496128559113,0.699769014120102,0.0912351310253143,0.9966139197349548,3036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,629.334997650549,0.4996154849626008,145.79802467916,146.0747902641,146.52511575314998,3.0,3.0,0.9994447827339172,0.9995685815811156,0.9996357560157776,0.9992538690567015,0.9994552731513976,0.9998266100883484,629.3344610605797,629.3350270264976,145.576612211208,146.88537614439,0.9993705034255982,0.9996760606765748,0.9991866946220398,0.9999504089355468,3035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,629.313510540304,1.1478596706189648,158.72597613429,159.13717129326,159.45239069555998,7.0,7.0,0.8160164952278137,0.9110052585601808,0.9123573899269104,0.7573704123497009,0.7758117318153381,0.9986121654510498,629.3131481276014,629.3142943730344,158.567697955128,160.90369801616998,0.7333237528800964,0.9124871611595152,0.7360383868217468,0.9999141097068788,3034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,627.297789991936,0.5407457199159553,238.79559710124,240.14272716138,248.20671107862,11.0,21.0,0.9646041989326476,0.9680230021476746,0.9772070050239564,0.9514166116714478,0.9768948554992676,0.9938804507255554,627.297398744475,627.298222000415,238.26373531914,254.23557021714,0.9608557820320128,0.9797789454460144,0.9280089735984802,0.9985007643699646,3033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,626.534460776435,0.5845024662269523,313.86797561739,314.54434516524,314.8062801609,3.0,3.0,0.9782454371452332,0.9804548025131226,0.9814262986183168,0.9750645160675048,0.9779791831970216,0.9846072196960448,626.5343176596751,626.5349768393627,313.32687997911,315.015828157428,0.9769198179244996,0.9820091962814332,0.974092960357666,0.9868165254592896,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,625.376313690012,0.6928946864850846,212.71845414732,213.05691316224,213.593040610305,10.0,10.0,0.9995124340057372,0.999700278043747,0.9997123628854752,0.9991450309753418,0.999770998954773,0.9999760985374452,625.376027918651,625.3768277480614,212.560054565445,214.383719326026,0.9989734530448914,0.9997251391410829,0.998640477657318,0.9999868869781494,3031.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,624.3208860657305,1.573176645308002,222.763543034565,223.33001556492,224.05098834132,3.0,4.0,0.9954995363950728,0.9965989887714386,0.997305378317833,0.9934866428375244,0.9971442222595216,0.9984425902366638,624.3204172811292,624.3218105588157,221.40773029424105,225.777601672152,0.9944023787975312,0.9976950228214264,0.9917536973953248,0.9993553161621094,3030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,623.360393650464,0.5174075270775822,219.89718344307,220.25199713802,220.896896863935,4.0,4.0,0.9986410140991212,0.9989250600337982,0.9990029633045197,0.9980018734931946,0.9986796975135804,0.9993857741355896,623.3601867675779,623.3607883832251,219.887708879478,221.602577901843,0.9982479095458984,0.999025011062622,0.9979050159454346,0.9996434450149536,3029.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,623.3240368946845,0.8890083435175113,184.387834573725,185.60404017066,187.51562216376,10.0,12.0,0.9969495534896852,0.9972820281982422,0.997904971241951,0.9961550235748292,0.997522234916687,0.9986907839775084,623.3235787721864,623.3246405795747,184.109237850657,189.541521907827,0.9966916501522064,0.998101568222046,0.9947960376739502,0.9993371367454528,3028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,623.097748138182,0.1453629543574414,26.435184622740003,26.67337610814,26.91901257132,3.0,3.0,0.9714354872703552,0.976392388343811,0.9771645069122314,0.9657065272331238,0.9680227637290956,0.9828934669494628,623.0976512530866,623.0978142886797,26.24463143442,27.115521741864,0.9684613466262816,0.9776277780532836,0.964934468269348,0.9878503680229188,3027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,621.417441015985,0.2971215311501679,256.89424719906003,257.58143022156,259.31453874204,7.0,7.0,0.9999538660049438,0.9999682903289796,0.9999758899211884,0.9999424815177916,0.999978005886078,0.999990463256836,621.4170888244312,621.4176888973127,256.53608913517803,260.397667742736,0.9999395251274108,0.999977958202362,0.9999152421951294,0.9999967217445374,3026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,621.368558056783,0.6237256969661201,154.02216317748,154.43864419554,154.96071508026,16.0,17.0,0.9773715734481812,0.9855868816375732,0.988278031349182,0.9747974276542664,0.98350727558136,0.9926708936691284,621.3679386977008,621.369015560983,153.693633342756,156.297161365488,0.9702178478240968,0.9892762660980224,0.9621442556381226,0.9962714314460754,3018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2458,621.3081326882004,0.2302841021161901,68.006617630485,75.72883763409,80.314918900485,3.0,8.0,0.4730562687533892,0.6109794704327195,0.634332819009684,0.4499040246009826,0.559049129486084,0.8433700203895569,621.3079995485232,621.3082470215086,64.34878794049801,81.401928902628,0.3691560012022423,0.6645634763185453,0.3465887904167175,0.9415960311889648,3025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,621.2724036088384,0.5878085448534763,184.765984202385,185.33087768652,185.78143694496,47.0,52.0,0.99533811211586,0.9972683787345886,0.9977418631315232,0.9947264194488524,0.9971123933792114,0.9987365007400512,621.2718722636289,621.2727811634898,184.16168174840095,189.478361249922,0.9934798657894136,0.99789360165596,0.9922730326652528,0.9995655417442322,3024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,620.398010253906,0.1967612902317151,171.79699304202,172.45010211564,172.84035017586,5.0,5.0,0.992768168449402,0.9934631586074828,0.9947022199630736,0.992819607257843,0.9935652017593384,0.9953839778900146,620.3976074218748,620.3986572265629,171.106964279172,173.29063570597202,0.9926194667816162,0.9951388120651246,0.9905539751052856,0.9963533282279968,3023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,619.414729733486,0.8985782046480113,160.45538666346,160.58784225084,160.84018954134,4.0,4.0,0.9993859678506852,0.9994993805885316,0.999550998210907,0.999157726764679,0.9994196891784668,0.999808132648468,619.4144787934845,619.4152155009621,160.418778158196,161.164538134092,0.9992253839969636,0.999600350856781,0.9989826083183287,0.9998522996902466,3022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,619.3316040039065,0.6252601496335796,246.65271612504,248.74816563225,253.49610563613,3.0,8.0,0.9913682788610458,0.99302875995636,0.9938048422336578,0.9899675846099854,0.9936600923538208,0.9957348108291626,619.3311900370153,619.3318930485915,242.837105990424,253.945538199894,0.989637279510498,0.9944672584533693,0.985804557800293,0.9972946643829346,3021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,619.225586013885,1.3926601256804825,171.68598225210002,172.60794022176,173.15915563200002,3.0,3.0,0.993441104888916,0.9949564933776855,0.9953141808509828,0.991567850112915,0.992641031742096,0.997187316417694,619.2248576523396,619.2264099197481,170.948415876372,173.600127960192,0.9925318717956544,0.9955287933349608,0.991210162639618,0.9987027645111084,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,619.135606862157,0.4474997787143416,98.38086106872,98.85993626214,99.21519115068,13.0,13.0,0.8248021602630615,0.8696792125701904,0.9044709801673888,0.7795016169548035,0.8750482797622681,0.932817280292511,619.1353211543565,619.1358574243362,96.869207216244,99.799139810544,0.7644440174102783,0.9112137794494628,0.694839358329773,0.974611520767212,3019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,617.3736967463075,0.1792786056780493,214.84582194183,215.34826865289,215.79368438814,4.0,4.0,0.960213541984558,0.9629147052764891,0.9657837003469468,0.9531688690185548,0.9660534262657166,0.9731253385543824,617.3735361370852,617.3738966042475,214.316045320974,216.186586667052,0.9572115063667296,0.9690878331661223,0.9466310739517212,0.9740830063819884,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,617.315907455118,0.5518801135458263,234.71714809038,238.55851724244,243.14995124436,13.0,33.0,0.9724798202514648,0.9741300344467164,0.9750198125839232,0.9916071891784668,0.9955288171768188,0.9975470900535583,617.3155192116382,617.3163394563157,233.177122474692,249.255500579832,0.9684228897094728,0.9754780769348144,0.9237959384918212,0.998693823814392,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,615.298225387791,0.0647958280221387,150.99339630702,151.32801511386,151.43763520812,5.0,5.0,0.0,0.4986599683761596,0.498970091342926,0.0,0.0,0.9973184466362,615.2981380605776,615.2983820711388,150.94335224722798,152.263524032568,0.0,0.4989705562591552,0.0,0.9974455237388612,3015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,613.414759182854,0.36274002801075,254.83782568074,257.17482521628,257.48197462653,2.0,3.0,0.8386020660400391,0.8791522979736328,0.8821282386779785,0.7950757741928101,0.804003894329071,0.9256543517112732,613.4145716214105,613.414972139567,252.968226052308,257.72769415473,0.8142719268798828,0.883913803100586,0.7920997738838196,0.9662045240402222,3014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,613.339741859654,0.9178196007294642,158.29607608416,158.97778012848,162.59212114908,40.0,57.0,0.9945473074913024,0.9954186081886292,0.9955607056617736,0.997408926486969,0.998971462249756,0.9998053908348083,613.3388660450078,613.3401804348335,157.450802112564,164.398363042824,0.9931050658226012,0.9955932974815368,0.9958034157752992,0.9999547600746156,3013.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
